SummaryOrNot[T/F],,"Topic: ord, Polarity[2]:Positive"
,,"Lovely ORD treat from my baby girl last night . Snails ,  yum yum / / #onthetable @ 49 Seats"
,,Just another Friday night . Happy ORD romisiddons Enjoy the freedom ! #11monthstogo #wheregottime
,,"	Okay sorry for spamming instagram haha ! CONGRATS ON YOUR ORD HUHU ! ! Thanks for being one of the"
,,"	Really lookig forward to ORD ! ! !"
,,"	Selfie ! ! ! With The ORD Personnel ! The Greatest Batch ! ! @ Port of Singapore"
,,"	very thankful to have been blessed with this wonderful family . happy ord sec 4s ! ! to"
,,"	@niggaszk happy ord"
,,"	I send 10 of my group chats that I gonna ORD ! :)"
,,"	Results are good and i unofficial ly graduate from singapore poly ! ORD ohhh !"
,,"	7 mote days to ord and im so happy ah !"
,,"	@Joannestitch wei he ne ... le mai ord . I love it in army ... lol"
,,"	@Ifaaaaaaaaaaaa I'm doing fine as well . Ord in a weeeeeeeeeek ! ! ! Yay ."
,,"	i can't wait to ORD and fly off ."
,,"	From BMT to POP to ORD ... ORD LOHHHHH ! 1 day man ! Hurah !"
,,"	@AlleyHaro ya hoo our son ord lor.happy ord son"
,,"	Happy ORD Darrell ! Thanks for all the memories and it was a REALLLL pleasure getting to know"
,,"	WE ENLIST TOGETHER ,  WE ORD TOGETHER ! HAPPY ORD MY BROTHERS #ORDLOR @"
,,"	@ntshkh you can do it ! the last push and say hello to freedom haha i left with three months to ORD woot woot !"
,,"	OMG I don't feel so wretched already hehe I can feel my ORD planning my off leave I plan to disappear early DEC can't wait LOL"
,,"	must be nice to ord this month ,  another 6 more months to go :')"
,,"	Let's celebrate . Last duty oh ! Ord oh ! #tuasfs #ems #kasikecoh @ Tuas Fire Station ( Station 42 )"
,,"	@JOVENTEOzxc hahaha infantry fun ! All the way outfield ,  route march   live range ! Csb   ord in no . 1 ."
,,"	Praise God ,  Youth camp day 1 ! Love serving The Lord #YFLSGZenith @ The Salvation Army   Praisehaven"
,,"	Farewell yhbeater 13 suraidydjono ! Happy ORD guys . Enjoy your life"
,,"	Good food and better company . With the peeps from camp . Grats on ORD-ing to my dick of an upperstudy"
,,"	Happy ord for my old coy sgt firdaus_hairIs nice knowing you where we go for coffee ,  tea and"
,,"	0305 / / ORD OOOO ! Thanks for coming mama and ayah ! #RPGrad16 #Lolwhoamikidding"
,,"	9 more days to ord lo . I can't bloody wait to take my pink ic ! MY ANG TENG KI !"
,,"	My Triton captain ,  now Abang Transcom . Happy ORD ( me first tho ) !"
,,"	Really really happy that I can almost smell my ORD date and the freedom that comes with it ! ! !"
,,"	Been thinkin abt future non stop ever since im gonna ORD this year :D"
,,"	Hppy ORD to BMT ppl . Left us . Last week !"
,,"	Dokz is gnna ord :') ) ) big boy alr :') ) ) felt like it was just yesterday I met him when I was 14 HAHAHAHAH"
,,"	So i'm done with JC and he's done with ns ! HAPPY ORD BRO ( Also ,  this is about the first time i"
,,"	Happy ORD my bro ! ! @superacidic finally your time have come ! ! Welcome to the club"
,,"	"" @Fated_Prince : @jeremyckj_ ord lo "" good lorrrr"
,,"	Eh ,  Transport WARRIOR . Congrats on your Milestone Parade ! ORD LO . Eh   wait   still got two more"
,,"	ORD PIC 4 : with my beloved teammates @ Police HQ @ New Phoenix Park"
,,"	Can't wait for baby's ORD Parade to be over"
,,"	@AmanSnchz ala chill uh if can i dowan ORD u gonan miss camp ! !"
,,"	@BumbleBots Aww nanty I ord I pull you wimme then we live Happily ever after"
,,"	This ORD parade is the messiest yet happiest parade of all time ! Thank you for always attending all"
,,"	Happy ord to you ! ! All the best in your future @ Peicai Secondary School"
,,"	@xinhuahua94 yea haha he gonna ord soon alr"
,,"	Fuhh chucky ord already . Congrates ! Hahahahaha"
,,"	@Joel_Seet ORD lo ! Congrats brah !"
,,"	Happy ORD LTA ( NS ) Benedict . It's been a pleasure working with you . Don't worry ,  I'll lead Plt 2 well . Plt 2bestplt"
,,"	someone got an outstanding performance for his ORD resume ,  he's th only one who got it ,  in out of his whole batch watch   abs impressed"
,,"	So happy Ah-Fong made it in time to witness my ORD parade ~ #BestFriendsForever #foreverandalways"
,,"	Happy ord sgt ! ! Thanks for helping us alot ! All the best to you in the future ! #ORDLO #16mono"
,,"	@adriankjq nvm no need license to ord xD"
,,"	Goodluck la sesiapa enlist next week . 017 ohh !"
,,"	what i wish for after i ord : "" ) @rnyelyna"
,,"	I got a crush on you since the first day I got enlisted . I swear to god I can't wait to see you on ord talk this 9"
