ns 0	Basically ns screwed your life ah . Wtv it is ; suck it up and goodnight niggs
ns 0	Feeling so freedom . But actually 1 week leave . Fck NS :(
ns 0	Man this is tough . It's not even NS phase yet .
ns 0	@kervinlim ): idk ! eh you're working for a design company now isit ! No NS yet !
ns 0	Lanjiao too stressed out with ns
ns 0	OMG we are like debating against developing countries and NS developing countries on how we should help each other on climate change #scary
ns 0	So hard to manage time spent with people with all this NS bullshit
ns 0	But I'll be in camp so fuck NS ! Such a disappointment
ns 0	Lame . @ Starbowl Home Team NS Bukit Batok
ns 0	walao Eh NS wants to know my results too .
ns 0	1 thing i hate working outside ; payday delay unlike NS
ns 0	To my friends i was like Happy go lucky always laugh make some jokes everyday when seeing them in NS but deep inside im the saddest person
ns 0	Poor dan still stuck in camp . @ Astons @ Katong
ns 0	Fucking urine test machine cost like 125 months of my Ns pay
ns 0	Those alr done with NS like to " Bmt ; where got time ? " ; I reply to them ; " your watch la " ... Sometimes get abit annoying ...
ns 0	Could have grab it but ; aiya ; NS ruin my plans .
ns 0	poly ns and all the other shit that i have to do !
ns 0	Macam bodow kan da NS cham bodow then skola lagy cham bodow ya allah noooo I wanna take license and travel la fuck
ns 0	Prolly gonna miss the concert tho :( Cause ns ya
ns 0	NS SUCKSI WANNA CELEBRATE MY BF'S BIRTHDAY TMR SIGH @_hxdr
ns 0	Ns are over but fk my maths
ns 0	Tmrw NS check up why ... I so lazy pls
ns 0	See I really love cosplaying and photography but I don't get to do these cause of NS which restricts me for the next two years .
ns 0	Before I'm in NS . Years flew by quickly . Waiting for NS 2 years to end now is like watching a snail crawl across a harsh dry salty desert .
ns 0	To all the hoes out there who leave your man behind when he is in Ns because you can't handle it and be there with him ; this is for you . _ | _
ns 0	Just fuck up my sideburns by shaving myself . #WhereGotTimeToGoSalon #NS #UsualCampStuffs #SimplyNS
ns 0	it's irritating when ns men says their gf leave them when it's them neglecting their gf
ns 0	I really hate NS
ns 0	@unwindmyvices ur a dick . Hows ns ?
ns 0	Fuck la ns pay is so little
ns 0	@TaufiqAkasyah i defer first then they call me up still need to go medical ... :/ even though i not even going ns because of studies : l
ns 0	Fuck ns pay isn't enough for anyone lol
ns 0	Just realised that enlistment means i have to make new friends ; oh God :(
ns 0	NS did shits to you ah omg haiss
ns 0	Book out loh ~ See you guys tomorrow . #suchsadbookout #lessthan24hrs #JaguarP1S3 #saibins
ns 0	I feel bad for my friends enlisting in less than weeks time ; not making fun or anything . fuck ns
ns 0	FUCK YOU LAHHHHH ! STOP ASKING QUESTIONS ALREADY ! I WANNA LEAVE CAMP LAH CHIBAI . INCONSIDERATE FUCKER .
ns 0	@bryanckc but fk ... aft poly more worst you NS and me uni ? so scary but nvm just looking forward to the holidays first hahaahahh
ns 0	Today reminded the entire company how tiring ns is .
ns 0	Ns is for everyone ... Ns is a crime ... Ns is a must for all ... Ns waste of time ...
ns 0	" @eemifendi : Tbh I love NS cause I'm getting skinner " omg I dont wanna get skinny :-(
ns 0	sigh worrying about adult and ns life . hmmmph . _ .
ns 0	Can't switch to airplane mode bc need to be contacted by ns if anything Fml
ns 0	@pauzilla NS sucks ah . But yeah just need to quickly get it over with hahaha but yeah he can go be an angmoh since he travelling haha
ns 0	@_cccccccc HAHA mummy you say down 20 like so easy like that ! Try your best to unblock it ! Ns make me stupid already HAHA
ns 0	NS pay really sucks .
ns 0	I think I should plan the company missions - . - Sunday night booking 2359 ; Monday morning book out at 0600 ! Hell yeah !
ns 0	but sadly he went to Ns
ns 0	@Joannehlyy in ns if u get gold for ippt is $ 300 but no one is that motivated :(
ns 0	Woke up just to eat breakfast . NS had changed my eating habits . Damn hungry now
ns 0	Another chapter of my ns life is finally closed . One more upcoming hurdle and it'll be finally time to ord
ns 0	Some how I still very angry with bts manager .. I think he should apologies to army fans for scolding army fans fuck
ns 0	Zzzzz NS is calling
ns 0	@YuzuruFrost aww it's ok la :( learn it in NS or sth hahaha on like your weekends
ns 0	ns checkup this thurs wahlao
ns 0	trying to find my NS photos . can't find any ; I wonder why .
ns 0	NS SUCKS LA YOU MOTHER
ns 0	@anatekinky Male homosexuality is still listed as a MI in NS medical forms ; how draconian . Male homosexuality is still treated as a MI in NS .
ns 0	This AJ guy no chill ! Come Ns checkup also reading notes
ns 0	Ns is really the point where you really wake up your fucking idea and think about everything ..
ns 0	Wtf is a Singpass wtf is NS Portal Wtf I'm screwed :')
ns 0	Unable to watch first episode of interns season 2 because i is stuck in camp . alaaaaaaaaa can only watch it via toggle then .
ns 0	Money come in so slowly during NS
ns 0	@_Paranoiav but only make me guilty for dragging my platoon mates down ; not guilty for the mistake I make ahya fucking NS damn regimental
ns 0	My brother has the most ; most slackest NS life ever .
ns 0	how do the ns men do it ? i carry my bag not as heavy as theirs and i can alr feel like my back is about to snap soon
ns 0	Man they're just fucking the medieval army in the ass with their arty cannons
ns 0	Fck NS
ns 0	Sometimes I pity ipe la why NS do this to him
ns 0	Gonna die in camp with just 30mins sleep . Deadmeat .
ns 0	@Sal_Linz sick for the past few days . Haha . Are you still in ns or not ah ein ?
ns 0	@HamsterDenz about the ns portal thing . i believe his shit then need go change singpass
ns 0	Ord parade rehearsal in a few mins . Farewell 1412 march seriously fucking damn hard .
ns 0	Sho sad no more ben and jerry's at ns
ns 0	Done with NS and the holidays and now I'm jobless . I feel like a total slob hahHaAHHhaa
ns 0	NS stinks cos when you say it fast enough it sounds like anus .
ns 0	Coming for you NS lel JK I fumbled with a few weights sang a few songs texted many people and went
ns 0	Next month pay full amount ? damn . I need to use back my old no .. if only ns pay is 1k and above
ns 0	@JeremyyLouis yeaa bro at least you only in ns I in school now stress period man hahah
ns 0	Dw bf to go ns boohoohooooooooo ~ ~ ~
ns 0	Lazy with ns already hais
ns 0	Theres a financial planning dude in McDonalds selling stuff to an NS guy and frankly its a load of bullshit lol
ns 0	Everyday like that eat NS sure jialat
ns 0	RT @5everawesome : I hate how NS robs us of our freedom and life
ns 0	The moment i think about it ; it makes me feel so sad . I still rmbr that i wanted to end NS so much because i never like hearing advices
ns 0	@efayeareyeass NS ah ? So wasted ! I think I'm going for it haha . Maybe .
ns 0	Tmr early morning ns napfa at toa payoh . Die la ! My muscles all aching because 2 days straight i chiong in gym .
ns 0	when everyone is having fun in camp ; i am stuck at home with dozens of pills
ns 0	Damn I'm starting to miss NS life now .
ns 0	My NS days are passing as slowly as this tortoise
ns 0	Ugh book ins
ns 0	Cause I'm sick . And I'm in camp . #sick #selfie @ Home of the Lions
ns 0	i can't even imagine ruz gg for NS like no dont hahah i hate home w / o him
ns 0	@SG_Teens : NS men cannot sit down in mrt ? Are you fucking serious ? Fucking retard this is getting ridiculous
ns 0	May - too late . Feb - too early . The problem isn't the timing ; the problem NS itself . No one wants to waste 2 fucking years of their lives .
ns 0	fkin impossible but i really wanna get tht A at least for my Ns ughh
ns 0	FUCK NS
ns 0	Lol how can i forget my ns portal id
ns 0	" The only good thing about working here is batches of young handsome NS recruits everyday " HAHAHAHAA WTF
ns 0	@singnoname : @yazbanz It's in Gelora Petaling Jaya is it ? Oh .. Away game ! Pity the NS boys ...
ns 0	The thought of booking in later makes me sadddddddddd . Ns bring me down all the time
ns 0	It's not completely ambidex but its enough to be fired left handed in a pinch . Also we have shitty irons on top of the scope . Doable but not optimal .
ns 0	Sc . I'm aware that we've had our issues with indigenous peoples ( started by Europeans mind you ) and hate to break it to you ; our uniforms kick ass compared to yours
ns 0	One thing about ns is that those who have girlfriend end up break up .. Alot of story I heard ... sad though
ns 0	I'm getting real tired of comments like these . Battlefield is overdone with lens flares ; depth of field and tone mapping . Plus ; it's an entirely different engine .
ns 0	fuck you and your weapons retards ! you fucking deserve Trump !
ns 0	poisoned poet . I despise Libtards . I love guns and the liberals want to ban them so fuck them .
ns 0	Seems a very vulnerable procedure ... similar to Nelsons day !
ns 0	Now look my dear singaporeans ; fries are very delicious and you should eat them . Also ; I have literally nothing with my time so i am going to write random shit as a reply to serious conversation . Butts
ns 0	so they just club eachother like RETARDS untill they realize they're NOT GETTING LAID ... lmao bunch of virgins getting noting but concussion ...
ns 0	These guys are fuckin ' pussies compared to Americans .
ns 0	Thinking of the " privilege " of being dragged by the peers to visit brothels in Taiwan ; I am very much worried about my son ... NS is always the last choice I want to vote for thinking of those risks and disrupted study of a youth ..
ns 0	Kerzhakov Fuck you . You think you Russian name means Russian ? Dumbass
ns 0	They are no different . At least the government at this point . Never apologized to Korea about their wrong actions .
ns 0	Last White Mandid i say anything aboutfunctionally illiteratesy no i was talking about you calling Americans dumb
ns 0	You are wrong ! ! Guns are not allowed in Singapore .
ns 0	Tommy Tom skall would be ashamed ; these fighters have no sense of tactic . blue side just runs individually at the opponent
ns 0	Us ' army ' doesn't count because everyone hates Americans . Sad truth .
ns 0	TraoreI am leaving regiments / divisions out of it when I am talking about fucking branches .
ns 0	They all look like shit weapons
ns 0	horrible impressions
ns 0	Drill Outrageous ? Are you a moron ? The whole point of a Railgun is to minimize casualties . Even airstrikes do a lot of collateral . Funny how nobody called it outrageous when we gave a billion dollars in weapons to ISIS ...
ns 0	I avoid assumptions ; they're the mother of all fuckups . hehe We need a sarcasm and satire emoticon . Text alone is insufficient data .
