ns 2	I honestly wished you weren't in NS yet and we were still good friends COS I NEED YOU VERY VERY BADLY NOW . CAN WE PLS AT LEAST TALK ABT MATH
ns 2	@aloysiuscgh be positive about it ! Ns is really not bad ! Try to learn about everything ; be it officer spec or man ! Ns teach a lot to me
ns 2	To the new season ahead after a rollercoaster of emotions . Army of angels by my side may joy and
ns 2	@ShaneAMoore @MichaelSCLeung @jtuseth Great looking team of Data Protection surgeons ! #DParmy @EMCProtectData @TheJimClancy
ns 2	Baik ah ; my brother got posted to police force for NS . Cant wait for his enlistment day cause maybe got nice food !
ns 2	First achievement of my NS life . More to come ; I hope ! #RSAF
ns 2	/ / Happy Graduation / / @ NS Next
ns 2	Realized that 2 ns men always walk pass my store thn stop fr awhile thn wave . Tsk haha .
ns 2	Recognition for NS contribution . :)
ns 2	So i'm done with JC and he's done with ns ! HAPPY ORD BRO ( Also ; this is about the first time i
ns 2	Seriously can't wait for NS
ns 2	Proud of my man . Glad to be part of your BMT journey and of course ; your remaining NS life . POP lo ,
ns 2	@derpingard amazingly affects both NS AND EW line
ns 2	You know ; you have alot of potential . All you have to do is get out of NS and get a job and i think you have a really bright future in life !
ns 2	Thinks that I'm the best gf ever ; waited for 2hour and 30 mins for @qwerty_fied to book out from his smell camp .
ns 2	Best Leopard tank crew of 3rd Coy incoming At least NS life as a tankee's not gonna be as boring
ns 2	But thank goodness i dont have any ns issues to face
ns 2	Farewell party for John Thomas b4 he enlists for NS this coming 1st April ! I'll miss you much love
ns 2	Congratulations cuzz on completing your BMT getting platoon best ! All the best in the next phase !
ns 2	wooooooo botak / / enjoy yourself in ns thanks for being like a big bro to us and for sharing your
ns 2	hehehe good luck to all year 1 ns students
ns 2	SAF daay meaaans early bookout WOOTS
ns 2	so cute got empty seat but the NS guy like want sit dw sit ...
ns 2	How much we have grown .. May Allah bless all of us . All the best for NS Amir ! @ 2N1
ns 2	You may say there are no everlasting fans ; but I'll always be there for you @BTS_twt :') #armyforever
ns 2	@OreoRashidah tbh when we meet ; its so oreo-kward . correct anot ? but hey thanks for the advices and ummm all the best for ur Ns ;D
ns 2	HAHAH so i was in the toilet doing my hair and a boy came in and was like " oh my god ; you scared the shit out of me " good to be bck at NS
ns 2	@serious_leee ns no more pull ups ; so don't worry ;)
ns 2	The feeling has yet to sink in .. But this was probably the happiest moment of my NS life thus far .
ns 2	@GeeekStink I also finish NS already . Hahaha .
ns 2	@KYYYYMMMM HAHAHAHA endure it i'm sure you can ! NS LORRRR
ns 2	Perks of having an ns boyfriend .
ns 2	@7thAddictions one day camp uh cheey I thought you'll be gone for days ! Tc of yourself and clear all negative thoughts ! Stay safe and happy !
ns 2	Wuu happy anny ff NS
ns 2	Besides ; being in Army has removed frm most of my frens lives . N most of them r livin a happier life now .
ns 2	After Ns gg for steward course and migrate yay
ns 2	two very precious people I'm gonna miss greatly when NS starts . @ la familia
ns 2	/ / RED CAMP XI SPARTANS / / it's been an amazing three months with you guys ; and time really does fly .
ns 2	@lycrea after ns comes uni for me :) not sure if I should be looking forward to it though : x
ns 2	Happy ORD LTA ( NS ) Benedict . It's been a pleasure working with you . Don't worry ; I'll lead Plt 2 well . Plt 2bestplt
ns 2	" maybe when u in ns ur family wont be so strict then u can get freedom .
ns 2	Stay loyal ; wait for me and be patience while im serving ns and i'll love you forever hehe
ns 2	farewell my hubby :') take care in ns k luvluv @ GAYYYYYYYY
ns 2	@h4zikha waaaah not bad thats good ! ! ! ; i got digital audio & video productions hehe yaaay see u when i see u in campus !
ns 2	Happy graduation yang yang immmm_yang . Hope your eyes will get bigger when you go NS @
ns 2	Eventhough you were not there on the start of my NS journey.im more than glad to have you
ns 2	@justsoclassic I OK ONE DISTURB ONLY HAHAHA YAY I GG NS WOO
ns 2	" Good luck but not good bye " all the best for your NS Rahim ! Will surely miss having our " little
ns 2	@hzrxhkfle hahah .. thanks .. Im going NS first maybe after that then i continue study .. Haha .. Less then 10 days seh masuk NS hahah
ns 2	@jolene_nwj After NS then got uni again then work then :') * starts humming 7 years *
ns 2	Alhamdulillah ; end my 2013 yesterday with loveones ! #bowling #supper @ Home Team NS @ Bukit Batok
ns 2	those were the days whereby out rations taste good !
ns 2	There army is small but they use amazing weapons !
ns 2	Thanks CyberPioneer for providing these to entertain us and some are primary school like me or sec school people like secondary 6 students will know what they might face in NS so thanks very much !
ns 2	Hi Yang Jun ; as of now there isn't any plans yet ... but thanks for suggestion :) I will let the team mull over the idea of having one .
ns 2	you should do some research on Mitsubishi ;) they make satelites ; trains ; nanotechnology ; and other hi tech stuff appart from cars as far as i'm concerned .
ns 2	There are currently no plans on this ; but thanks and we'll see what we can do . In the meantime ; there are some videos on commandos and NDU on our channel ; just do a search and you'll be able to find them .
ns 2	Cool ass fighter jet ; agile with powerful weapons . Great killing machine !
